StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2023-07-01,New South Wales,Internet,25 - 34,Male,Attempts to gain your personal information,Phishing,$441.00,3
2023-07-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$234.00,2
2023-08-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$1229.00,5
2023-09-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$500.00,2
2023-07-01,New South Wales,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Phishing,$500.00,2
2023-07-01,New South Wales,Social media/Online forums,25 - 34,Male,Attempts to gain your personal information,Phishing,$200.00,2
2023-08-01,New South Wales,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Phishing,$1000.00,2
2023-08-01,New South Wales,In person,Unspecified,Female,Attempts to gain your personal information,Phishing,$500.00,2
2023-08-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$2770.00,4
2023-08-01,Victoria,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Phishing,$10.00,2
2023-09-01,Victoria,Social media/Online forums,65 and over,Female,Attempts to gain your personal information,Phishing,$1500.00,3
2023-09-01,Victoria,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Phishing,$3145.00,2
2023-09-01,Victoria,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Phishing,$185.00,3
2023-08-01,Victoria,Internet,35 - 44,Female,Attempts to gain your personal information,Phishing,$56.00,3
2023-08-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$1480.00,3
2023-09-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$187.00,3
2023-07-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$571002.00,4
2023-07-01,Victoria,Mobile apps,35 - 44,Male,Attempts to gain your personal information,Phishing,$300.00,2
2023-07-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$5400.00,5
2023-07-01,Queensland,Internet,35 - 44,Female,Attempts to gain your personal information,Phishing,$62.00,2
2023-09-01,Queensland,Internet,45 - 54,Male,Attempts to gain your personal information,Phishing,$396.00,2
2023-09-01,Queensland,Internet,55 - 64,Male,Attempts to gain your personal information,Phishing,$25000.00,3
2023-08-01,Queensland,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$17500.00,4
2023-07-01,Queensland,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$21899.00,2
2023-09-01,Queensland,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$58.00,2
2023-08-01,Queensland,Mail,65 and over,Male,Attempts to gain your personal information,Phishing,$70.00,2
2023-07-01,Western Australia,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Phishing,$10000.00,2
2023-09-01,Western Australia,Social media/Online forums,65 and over,Male,Attempts to gain your personal information,Phishing,$2200.00,2
2023-07-01,Western Australia,Internet,55 - 64,Female,Attempts to gain your personal information,Phishing,$300.00,2
2023-07-01,Western Australia,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$1000.00,2
2023-09-01,South Australia,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Phishing,$387.00,2
2023-09-01,Outside of Australia,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Phishing,$600.00,2
2023-07-01,Australian Capital Territory,Internet,Unspecified,Female,Attempts to gain your personal information,Phishing,$2.00,3
2023-07-01,Western Australia,In person,25 - 34,Male,Attempts to gain your personal information,Identity theft,$3318.00,2
2023-07-01,Victoria,In person,25 - 34,Female,Attempts to gain your personal information,Identity theft,$3835.00,3
2023-07-01,New South Wales,In person,35 - 44,Male,Attempts to gain your personal information,Identity theft,$1166.00,2
2023-08-01,New South Wales,In person,35 - 44,Female,Attempts to gain your personal information,Identity theft,$1124.00,2
2023-09-01,New South Wales,In person,55 - 64,Female,Attempts to gain your personal information,Identity theft,$5047.00,2
2023-09-01,New South Wales,Mail,45 - 54,Male,Attempts to gain your personal information,Identity theft,$82.00,2
2023-09-01,Victoria,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,$8353.00,2
2023-07-01,Victoria,Mobile apps,65 and over,Male,Attempts to gain your personal information,Identity theft,$41950.00,2
2023-07-01,Queensland,Mobile apps,25 - 34,Female,Attempts to gain your personal information,Identity theft,$300.00,2
2023-08-01,Western Australia,Mobile apps,Unspecified,Male,Attempts to gain your personal information,Identity theft,$200.00,2
2023-07-01,New South Wales,Mobile apps,25 - 34,Male,Attempts to gain your personal information,Identity theft,$2100.00,2
2023-09-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,$1500.00,3
2023-07-01,Queensland,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Identity theft,$80.00,2
2023-08-01,Queensland,Social media/Online forums,Unspecified,Female,Attempts to gain your personal information,Identity theft,$60.00,2
2023-09-01,Queensland,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Identity theft,$800.00,2
2023-08-01,Queensland,Social media/Online forums,Under 18,Male,Attempts to gain your personal information,Identity theft,$300.00,2
2023-09-01,Victoria,Social media/Online forums,25 - 34,Male,Attempts to gain your personal information,Identity theft,$500.00,3
2023-09-01,Victoria,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Identity theft,$350.00,3
2023-09-01,Victoria,Social media/Online forums,18 - 24,Male,Attempts to gain your personal information,Identity theft,$1300.00,2
2023-07-01,Victoria,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Identity theft,$10000.00,2
2023-07-01,Victoria,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$5097.00,3
2023-08-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Identity theft,$12226.00,3
2023-07-01,New South Wales,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Identity theft,$100.00,2
2023-07-01,New South Wales,Social media/Online forums,55 - 64,Male,Attempts to gain your personal information,Identity theft,$50.00,2
2023-08-01,New South Wales,Social media/Online forums,45 - 54,Male,Attempts to gain your personal information,Identity theft,$81.00,3
2023-07-01,New South Wales,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Identity theft,$1690.00,3
2023-09-01,New South Wales,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$160.00,3
2023-07-01,Victoria,Internet,Unspecified,Male,Attempts to gain your personal information,Identity theft,$170.00,2
2023-07-01,Victoria,Internet,45 - 54,Male,Attempts to gain your personal information,Identity theft,$30.00,2
2023-08-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$500.00,3
2023-08-01,Victoria,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$80.00,4
2023-08-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Identity theft,$5000.00,2
2023-09-01,Victoria,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$5000.00,3
2023-07-01,Victoria,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$272.00,4
2023-09-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Identity theft,$4000.00,2
2023-09-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Identity theft,$155.00,2
2023-07-01,Queensland,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$10000.00,2
2023-07-01,Queensland,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$49.00,3
2023-07-01,Queensland,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$132.00,3
2023-08-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Identity theft,$31.00,2
2023-09-01,Queensland,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$3450.00,5
2023-07-01,Queensland,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$193.00,2
2023-07-01,South Australia,Internet,65 and over,Female,Attempts to gain your personal information,Identity theft,$200.00,3
2023-08-01,South Australia,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$140.00,2
2023-09-01,Western Australia,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$8.00,3
2023-09-01,South Australia,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$2500.00,2
2023-07-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$9890.00,7
2023-08-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$172.00,3
2023-08-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Identity theft,$1371.00,4
2023-08-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$99.00,4
2023-09-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$700.00,3
2023-07-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$4500.00,3
2023-08-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$152.00,6
2023-09-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$200.00,2
2023-07-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$22662.00,3
2023-09-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$40000.00,7
2023-07-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$4574.00,4
2023-08-01,Western Australia,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$429.00,4
2023-09-01,Western Australia,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$230.00,3
2023-07-01,Western Australia,Email,45 - 54,Female,Attempts to gain your personal information,Identity theft,$365.00,4
2023-08-01,Victoria,Email,25 - 34,Male,Attempts to gain your personal information,Identity theft,$300.00,2
2023-08-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,$8000.00,7
2023-09-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,$20417.00,4
2023-07-01,South Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,$10000.00,4
2023-09-01,Australian Capital Territory,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,$10.00,3
2023-08-01,Australian Capital Territory,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,$10945.00,2
2023-08-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,$350.00,7
2023-09-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Hacking,$150.00,2
2023-07-01,Victoria,Email,25 - 34,Male,Attempts to gain your personal information,Hacking,$90.00,2
2023-08-01,Victoria,Internet,35 - 44,Female,Attempts to gain your personal information,Hacking,$500.00,2
2023-08-01,Victoria,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Hacking,$50.00,5
2023-09-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Hacking,$750.00,6
2023-07-01,Victoria,Mobile apps,35 - 44,Male,Attempts to gain your personal information,Hacking,$58.00,4
2023-08-01,Victoria,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Hacking,$1434.00,3
2023-08-01,Queensland,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Hacking,$930.00,3
2023-08-01,Queensland,Mobile apps,65 and over,Female,Attempts to gain your personal information,Hacking,$66.00,2
2023-08-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Hacking,$176.00,2
2023-08-01,Queensland,Internet,35 - 44,Male,Attempts to gain your personal information,Hacking,$190556.00,3
2023-08-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,$600.00,4
2023-08-01,Queensland,Text message,25 - 34,Male,Attempts to gain your personal information,Hacking,$750.00,3
2023-09-01,Queensland,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,$313.00,2
2023-09-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,$200.00,4
2023-07-01,Western Australia,Internet,35 - 44,Male,Attempts to gain your personal information,Hacking,$230.00,2
2023-08-01,Western Australia,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Hacking,$800.00,5
2023-09-01,South Australia,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,$500.00,2
2023-07-01,South Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Hacking,$500.00,3
2023-07-01,Australian Capital Territory,Text message,45 - 54,Female,Attempts to gain your personal information,Hacking,$150.00,4
2023-08-01,New South Wales,Mobile apps,35 - 44,Male,Attempts to gain your personal information,Hacking,$117.00,3
2023-09-01,New South Wales,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Hacking,$200000.00,2
2023-07-01,New South Wales,Internet,45 - 54,Male,Attempts to gain your personal information,Hacking,$183.00,3
2023-07-01,New South Wales,Internet,18 - 24,Male,Attempts to gain your personal information,Hacking,$980.00,2
2023-07-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Hacking,$3200.00,4
2023-07-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Hacking,$284.00,4
2023-09-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Hacking,$50.00,4
2023-09-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Hacking,$726.00,3
2023-07-01,New South Wales,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,$105.00,3
2023-07-01,New South Wales,Email,25 - 34,Male,Attempts to gain your personal information,Hacking,$277.00,5
2023-07-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Remote access scams,$2104.00,5
2023-09-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Remote access scams,$1650.00,5
2023-08-01,South Australia,Email,65 and over,Male,Attempts to gain your personal information,Remote access scams,$103.00,5
2023-07-01,Victoria,Email,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$160.00,3
2023-08-01,Victoria,Email,45 - 54,Female,Attempts to gain your personal information,Remote access scams,$67500.00,6
2023-08-01,Victoria,Email,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$1800.00,5
2023-09-01,Victoria,Email,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$4300.00,4
2023-09-01,Victoria,Email,45 - 54,Female,Attempts to gain your personal information,Remote access scams,$2000.00,3
2023-08-01,Victoria,Email,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$2400.00,2
2023-08-01,New South Wales,Email,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$26500.00,2
2023-09-01,New South Wales,Email,35 - 44,Male,Attempts to gain your personal information,Remote access scams,$300.00,4
2023-08-01,New South Wales,Email,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$2000.00,4
2023-09-01,New South Wales,Email,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$651.00,4
2023-07-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$30000.00,7
2023-08-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$10000.00,6
2023-09-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$110.00,4
2023-07-01,New South Wales,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$15000.00,3
2023-07-01,New South Wales,Internet,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$284.00,2
2023-07-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$12910.00,3
2023-08-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$4999.00,2
2023-09-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$11255.00,4
2023-07-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$94680.00,4
2023-08-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$69000.00,3
2023-09-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$36320.00,5
2023-07-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$8290.00,4
2023-08-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$94300.00,4
2023-08-01,South Australia,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$10000.00,2
2023-07-01,Western Australia,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$300.00,2
2023-08-01,Western Australia,Internet,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$9897.00,3
2023-08-01,Western Australia,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$25000.00,4
2023-07-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$70.00,2
2023-09-01,Queensland,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Remote access scams,$500.00,2
2023-07-01,Australian Capital Territory,Phone call,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$80000.00,2
2023-07-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$27000.00,6
2023-08-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$24000.00,4
2023-09-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$55000.00,5
2023-08-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$6000.00,3
2023-07-01,Queensland,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Remote access scams,$2002.00,4
2023-08-01,New South Wales,Phone call,25 - 34,Male,Buying or selling,Overpayment scams,$502.00,3
2023-07-01,New South Wales,Text message,45 - 54,Female,Buying or selling,Overpayment scams,$178.00,3
2023-07-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,Overpayment scams,$480.00,4
2023-08-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,Overpayment scams,$900.00,2
2023-07-01,New South Wales,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$500.00,3
2023-08-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Overpayment scams,$150.00,2
2023-08-01,New South Wales,Internet,65 and over,Female,Buying or selling,Overpayment scams,$55.00,2
2023-07-01,Victoria,Social media/Online forums,65 and over,Female,Buying or selling,Overpayment scams,$200.00,2
2023-08-01,Victoria,Social media/Online forums,Unspecified,Female,Buying or selling,Overpayment scams,$6800.00,3
2023-08-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$500.00,6
2023-09-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$880.00,2
2023-07-01,Victoria,Text message,25 - 34,Male,Buying or selling,Overpayment scams,$500.00,3
2023-07-01,Victoria,Text message,Unspecified,Male,Buying or selling,Overpayment scams,$2.00,2
2023-08-01,Victoria,Email,Unspecified,Female,Buying or selling,Overpayment scams,$15.00,4
2023-09-01,Victoria,Email,45 - 54,Female,Buying or selling,Overpayment scams,$5000.00,2
2023-07-01,Victoria,Phone call,45 - 54,Female,Buying or selling,Overpayment scams,$360.00,3
2023-08-01,Queensland,Email,25 - 34,Male,Buying or selling,Overpayment scams,$3634.00,2
2023-09-01,Queensland,Email,Unspecified,Male,Buying or selling,Overpayment scams,$127.00,2
2023-08-01,Queensland,Social media/Online forums,45 - 54,Male,Buying or selling,Overpayment scams,$400.00,2
2023-07-01,Queensland,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$300.00,2
2023-07-01,Queensland,Mobile apps,25 - 34,Female,Buying or selling,Overpayment scams,$1000.00,2
2023-09-01,South Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$600.00,2
2023-08-01,South Australia,Text message,65 and over,Female,Buying or selling,Mobile premium services,$11.00,2
2023-09-01,Victoria,Email,65 and over,Female,Buying or selling,Health and medical products,$1000.00,21
2023-08-01,Tasmania,Email,65 and over,Male,Buying or selling,Health and medical products,$67.00,2
2023-09-01,Australian Capital Territory,Internet,Unspecified,Female,Buying or selling,Health and medical products,$68.00,2
2023-09-01,Victoria,Internet,35 - 44,Female,Buying or selling,Health and medical products,$339.00,3
2023-07-01,Queensland,Internet,45 - 54,Female,Buying or selling,Health and medical products,$107.00,4
2023-08-01,Queensland,Internet,65 and over,Female,Buying or selling,Health and medical products,$225.00,2
2023-09-01,Queensland,Internet,Unspecified,Female,Buying or selling,Health and medical products,$1600.00,3
2023-07-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Health and medical products,$185.00,2
2023-07-01,New South Wales,Internet,65 and over,Female,Buying or selling,Health and medical products,$50.00,2
2023-09-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Health and medical products,$205.00,4
2023-07-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,Health and medical products,$272.00,2
2023-09-01,Northern Territory,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$4900.00,2
2023-09-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Classified scams,$35.00,2
2023-09-01,Outside of Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Classified scams,$3920.00,2
2023-07-01,Tasmania,Internet,45 - 54,Male,Buying or selling,Classified scams,$89.00,2
2023-07-01,Tasmania,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$20.00,2
2023-07-01,Tasmania,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$815.00,3
2023-09-01,Tasmania,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$1400.00,3
2023-08-01,Australian Capital Territory,Internet,35 - 44,Male,Buying or selling,Classified scams,$2200.00,2
2023-08-01,Australian Capital Territory,Internet,65 and over,Male,Buying or selling,Classified scams,$496.00,2
2023-09-01,Australian Capital Territory,Internet,55 - 64,Male,Buying or selling,Classified scams,$6731.00,4
2023-07-01,Australian Capital Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$450.00,2
2023-08-01,Australian Capital Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$25.00,2
2023-08-01,Australian Capital Territory,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$80.00,2
2023-09-01,Australian Capital Territory,Social media/Online forums,55 - 64,Female,Buying or selling,Classified scams,$100.00,4
2023-07-01,South Australia,Internet,65 and over,Female,Buying or selling,Classified scams,$306.00,4
2023-08-01,South Australia,Internet,55 - 64,Female,Buying or selling,Classified scams,$124.00,2
2023-07-01,South Australia,Internet,55 - 64,Male,Buying or selling,Classified scams,$200.00,2
2023-07-01,South Australia,Internet,35 - 44,Male,Buying or selling,Classified scams,$100.00,2
2023-08-01,South Australia,Internet,35 - 44,Male,Buying or selling,Classified scams,$2200.00,3
2023-08-01,South Australia,Internet,45 - 54,Male,Buying or selling,Classified scams,$1200.00,2
2023-09-01,South Australia,Internet,65 and over,Male,Buying or selling,Classified scams,$14100.00,3
2023-07-01,South Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$560.00,4
2023-07-01,South Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Classified scams,$100.00,4
2023-07-01,South Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$1270.00,3
2023-08-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$1040.00,3
2023-08-01,South Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Classified scams,$1795.00,2
2023-08-01,South Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Classified scams,$1050.00,2
2023-08-01,South Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$50.00,2
2023-09-01,South Australia,Social media/Online forums,65 and over,Female,Buying or selling,Classified scams,$87.00,3
2023-09-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$2100.00,2
2023-07-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$550.00,3
2023-07-01,South Australia,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$3940.00,4
2023-07-01,South Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Classified scams,$350.00,2
2023-08-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Classified scams,$3200.00,2
2023-09-01,South Australia,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$1044.00,4
2023-07-01,Western Australia,Internet,45 - 54,Male,Buying or selling,Classified scams,$100.00,2
2023-07-01,Western Australia,Internet,65 and over,Male,Buying or selling,Classified scams,$9900.00,4
2023-08-01,Western Australia,Internet,45 - 54,Male,Buying or selling,Classified scams,$9720.00,4
2023-07-01,Western Australia,Internet,45 - 54,Female,Buying or selling,Classified scams,$1050.00,2
2023-07-01,Western Australia,Internet,35 - 44,Female,Buying or selling,Classified scams,$6853.00,3
2023-09-01,Western Australia,Internet,55 - 64,Female,Buying or selling,Classified scams,$1000.00,2
2023-07-01,Western Australia,Mobile apps,65 and over,Male,Buying or selling,Classified scams,$500.00,2
2023-07-01,Western Australia,Text message,65 and over,Female,Buying or selling,Classified scams,$470.00,2
2023-09-01,Western Australia,Text message,25 - 34,Female,Buying or selling,Classified scams,$80.00,2
2023-07-01,Western Australia,Text message,45 - 54,Male,Buying or selling,Classified scams,$1200.00,2
2023-07-01,Western Australia,Text message,65 and over,Male,Buying or selling,Classified scams,$300.00,2
2023-08-01,Western Australia,Text message,45 - 54,Male,Buying or selling,Classified scams,$50.00,2
2023-07-01,Western Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Classified scams,$58.00,3
2023-07-01,Western Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$1625.00,5
