StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2022-10-01,New South Wales,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$300.00,3
2022-11-01,New South Wales,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$7980.00,4
2022-12-01,New South Wales,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$8741.00,5
2022-11-01,New South Wales,Internet,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,$63.00,4
2022-12-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$500.00,2
2022-12-01,New South Wales,Internet,65 and over,Female,Attempts to gain your personal information,Phishing,$95.00,2
2022-10-01,New South Wales,Internet,25 - 34,Male,Attempts to gain your personal information,Phishing,$273.00,3
2022-10-01,New South Wales,Internet,55 - 64,Male,Attempts to gain your personal information,Phishing,$5000.00,2
2022-11-01,New South Wales,Internet,55 - 64,Male,Attempts to gain your personal information,Phishing,$265.00,3
2022-12-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Phishing,$8000.00,2
2022-12-01,New South Wales,Internet,Under 18,Male,Attempts to gain your personal information,Phishing,$750.00,3
2022-10-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$11200.00,3
2022-11-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$142.00,2
2022-12-01,New South Wales,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Phishing,$800.00,2
2022-11-01,New South Wales,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Phishing,$2700.00,3
2022-11-01,Victoria,Social media/Online forums,45 - 54,Male,Attempts to gain your personal information,Phishing,$164.00,2
2022-10-01,Victoria,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Phishing,$19070.00,2
2022-11-01,Victoria,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Phishing,$2780.00,4
2022-11-01,Victoria,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Phishing,$2500.00,2
2022-12-01,Victoria,Social media/Online forums,Unspecified,Female,Attempts to gain your personal information,Phishing,$500.00,2
2022-10-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Phishing,$124227.00,3
2022-10-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$11300.00,3
2022-10-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Phishing,$90.00,2
2022-11-01,Victoria,Internet,45 - 54,Female,Attempts to gain your personal information,Phishing,$1200.00,2
2022-12-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Phishing,$2100.00,2
2022-10-01,Victoria,Internet,25 - 34,Male,Attempts to gain your personal information,Phishing,$500.00,4
2022-11-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$5341.00,3
2022-11-01,Victoria,Internet,35 - 44,Male,Attempts to gain your personal information,Phishing,$235919.00,3
2022-12-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Phishing,$5000.00,2
2022-10-01,Victoria,Internet,Unspecified,Male,Attempts to gain your personal information,Phishing,$122.00,2
2022-11-01,Victoria,Internet,Unspecified,Male,Attempts to gain your personal information,Phishing,$3000.00,3
2022-12-01,Victoria,Mobile apps,25 - 34,Male,Attempts to gain your personal information,Phishing,$1344.00,6
2022-10-01,Victoria,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Phishing,$12500.00,3
2022-11-01,Victoria,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Phishing,$1401.00,4
2022-11-01,Victoria,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$1944.00,3
2022-12-01,Victoria,Mobile apps,Unspecified,Female,Attempts to gain your personal information,Phishing,$6731.00,4
2022-10-01,Victoria,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$25000.00,8
2022-12-01,Victoria,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$4863.00,4
2022-10-01,Queensland,Internet,Unspecified,Female,Attempts to gain your personal information,Phishing,$80.00,2
2022-12-01,Queensland,Internet,45 - 54,Male,Attempts to gain your personal information,Phishing,$36.00,2
2022-10-01,Queensland,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$4120.00,3
2022-11-01,Queensland,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$11499.00,6
2022-10-01,Queensland,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Phishing,$250.00,4
2022-10-01,Queensland,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$22180.00,6
2022-10-01,Queensland,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$13762.00,6
2022-11-01,Queensland,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$27611.00,7
2022-11-01,Queensland,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$10002.00,5
2022-12-01,Queensland,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$23980.00,5
2022-12-01,Queensland,Mobile apps,65 and over,Female,Attempts to gain your personal information,Phishing,$7800.00,4
2022-12-01,Queensland,Social media/Online forums,65 and over,Female,Attempts to gain your personal information,Phishing,$11830.00,3
2022-10-01,Queensland,Social media/Online forums,18 - 24,Male,Attempts to gain your personal information,Phishing,$625.00,2
2022-12-01,Western Australia,Internet,45 - 54,Female,Attempts to gain your personal information,Phishing,$400.00,2
2022-12-01,Western Australia,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$3000.00,2
2022-10-01,Western Australia,Mobile apps,18 - 24,Male,Attempts to gain your personal information,Phishing,$500.00,2
2022-10-01,Western Australia,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$11029.00,2
2022-12-01,Western Australia,Mobile apps,Unspecified,Male,Attempts to gain your personal information,Phishing,$25999.00,2
2022-10-01,Western Australia,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$9113.00,4
2022-12-01,Western Australia,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Phishing,$4471.00,3
2022-10-01,South Australia,Mobile apps,65 and over,Male,Attempts to gain your personal information,Phishing,$8900.00,2
2022-12-01,South Australia,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Phishing,$34900.00,2
2022-10-01,South Australia,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$22.00,2
2022-12-01,South Australia,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Phishing,$306.00,2
2022-11-01,South Australia,Social media/Online forums,55 - 64,Male,Attempts to gain your personal information,Phishing,$1000.00,2
2022-11-01,Victoria,In person,Unspecified,Male,Attempts to gain your personal information,Identity theft,$876000.00,2
2022-10-01,New South Wales,In person,65 and over,Male,Attempts to gain your personal information,Identity theft,$50000.00,2
2022-11-01,New South Wales,Mail,35 - 44,Female,Attempts to gain your personal information,Identity theft,$508.00,2
2022-10-01,Victoria,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Identity theft,$20000.00,4
2022-10-01,Victoria,Mobile apps,65 and over,Female,Attempts to gain your personal information,Identity theft,$8830.00,3
2022-12-01,Queensland,Mobile apps,35 - 44,Male,Attempts to gain your personal information,Identity theft,$300.00,2
2022-11-01,Queensland,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Identity theft,$50.00,4
2022-12-01,Queensland,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,$1370.00,2
2022-10-01,New South Wales,Mobile apps,45 - 54,Male,Attempts to gain your personal information,Identity theft,$3300.00,3
2022-11-01,New South Wales,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Identity theft,$6620.00,4
2022-12-01,New South Wales,Mobile apps,Unspecified,Female,Attempts to gain your personal information,Identity theft,$49.00,3
2022-12-01,New South Wales,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Identity theft,$800.00,2
2022-12-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,$20000.00,2
2022-11-01,Queensland,Social media/Online forums,55 - 64,Female,Attempts to gain your personal information,Identity theft,$200.00,2
2022-11-01,Victoria,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Identity theft,$940.00,3
2022-12-01,Victoria,Social media/Online forums,45 - 54,Male,Attempts to gain your personal information,Identity theft,$136.00,3
2022-10-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Identity theft,$9872.00,5
2022-11-01,New South Wales,Social media/Online forums,45 - 54,Male,Attempts to gain your personal information,Identity theft,$250.00,2
2022-11-01,New South Wales,Social media/Online forums,18 - 24,Male,Attempts to gain your personal information,Identity theft,$850.00,3
2022-12-01,New South Wales,Social media/Online forums,18 - 24,Male,Attempts to gain your personal information,Identity theft,$32.00,2
2022-10-01,New South Wales,Social media/Online forums,Unspecified,Male,Attempts to gain your personal information,Identity theft,$300.00,4
2022-10-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Identity theft,$2600.00,2
2022-10-01,New South Wales,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$23000.00,5
2022-10-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$55000.00,3
2022-10-01,Victoria,Internet,45 - 54,Male,Attempts to gain your personal information,Identity theft,$288000.00,2
2022-11-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Identity theft,$20000.00,2
2022-12-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$180000.00,3
2022-12-01,Victoria,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$470.00,2
2022-10-01,Victoria,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$900.00,4
2022-11-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Identity theft,$20000.00,2
2022-10-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$20130.00,4
2022-11-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$6500.00,3
2022-12-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$550.00,3
2022-10-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Identity theft,$20000.00,4
2022-10-01,Queensland,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$337.00,3
2022-12-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Identity theft,$2500.00,3
2022-11-01,South Australia,Internet,55 - 64,Female,Attempts to gain your personal information,Identity theft,$1057.00,2
2022-10-01,Western Australia,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$130.00,2
2022-12-01,Western Australia,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$354.00,2
2022-10-01,Western Australia,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$79.00,2
2022-11-01,Western Australia,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$8000.00,2
2022-11-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Identity theft,$49.00,2
2022-10-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$500.00,3
2022-11-01,New South Wales,Internet,55 - 64,Male,Attempts to gain your personal information,Identity theft,$10.00,3
2022-11-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$203.00,3
2022-12-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$258.00,2
2022-10-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$177.00,3
2022-11-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$187.00,2
2022-12-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$245.00,9
2022-12-01,South Australia,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$1.00,4
2022-10-01,Australian Capital Territory,Email,Unspecified,Female,Attempts to gain your personal information,Identity theft,$700.00,2
2022-11-01,Australian Capital Territory,Email,45 - 54,Male,Attempts to gain your personal information,Identity theft,$4250.00,2
2022-10-01,Western Australia,Email,25 - 34,Male,Attempts to gain your personal information,Identity theft,$461.00,2
2022-11-01,Western Australia,Email,25 - 34,Female,Attempts to gain your personal information,Identity theft,$650.00,7
2022-12-01,Western Australia,Email,25 - 34,Female,Attempts to gain your personal information,Identity theft,$2000.00,3
2022-12-01,Queensland,Email,25 - 34,Female,Attempts to gain your personal information,Identity theft,$5400.00,4
2022-10-01,Victoria,Email,18 - 24,Female,Attempts to gain your personal information,Identity theft,$1248.00,2
2022-11-01,Victoria,Email,25 - 34,Male,Attempts to gain your personal information,Identity theft,$950.00,3
2022-12-01,South Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,$29000.00,3
2022-12-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,$10120.00,7
2022-11-01,Northern Territory,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,$50000.00,2
2022-10-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,$28000.00,2
2022-10-01,Victoria,Internet,35 - 44,Female,Attempts to gain your personal information,Hacking,$3006.00,3
2022-10-01,Victoria,Internet,Unspecified,Female,Attempts to gain your personal information,Hacking,$48000.00,3
2022-10-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Hacking,$8599.00,3
2022-10-01,Victoria,Internet,25 - 34,Male,Attempts to gain your personal information,Hacking,$780.00,2
2022-11-01,Victoria,Internet,45 - 54,Male,Attempts to gain your personal information,Hacking,$50.00,2
2022-10-01,Victoria,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Hacking,$1500.00,3
2022-10-01,Queensland,Internet,25 - 34,Female,Attempts to gain your personal information,Hacking,$41.00,2
2022-10-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,$2995.00,3
2022-10-01,Queensland,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,$57.00,2
2022-11-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Hacking,$700.00,2
2022-10-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Hacking,$4000.00,2
2022-12-01,Western Australia,Internet,65 and over,Male,Attempts to gain your personal information,Hacking,$700.00,2
2022-10-01,Western Australia,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Hacking,$4.00,2
2022-12-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Hacking,$138.00,2
2022-10-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Hacking,$490.00,2
2022-11-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Hacking,$500.00,4
2022-10-01,New South Wales,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Hacking,$12000.00,3
2022-11-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Hacking,$500.00,3
2022-12-01,New South Wales,Mobile apps,25 - 34,Female,Attempts to gain your personal information,Hacking,$6.00,2
2022-10-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Hacking,$900.00,6
2022-11-01,New South Wales,Internet,55 - 64,Male,Attempts to gain your personal information,Hacking,$461.00,2
2022-10-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Hacking,$2000.00,4
2022-11-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Hacking,$600.00,2
2022-11-01,New South Wales,Phone call,18 - 24,Male,Attempts to gain your personal information,Hacking,$300.00,2
2022-10-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$2500.00,3
2022-11-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$3184.00,4
2022-12-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$80.00,3
2022-11-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$5000.00,2
2022-11-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Remote access scams,$507.00,4
2022-12-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Remote access scams,$2.00,2
2022-11-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Remote access scams,$21558.00,2
2022-12-01,Western Australia,Email,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$60000.00,3
2022-11-01,Western Australia,Email,65 and over,Male,Attempts to gain your personal information,Remote access scams,$200.00,5
2022-12-01,South Australia,Email,65 and over,Female,Attempts to gain your personal information,Remote access scams,$20000.00,2
2022-12-01,Queensland,Email,Unspecified,Male,Attempts to gain your personal information,Remote access scams,$6999.00,2
2022-11-01,Queensland,Email,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$22000.00,3
2022-12-01,Victoria,Email,45 - 54,Female,Attempts to gain your personal information,Remote access scams,$4490.00,2
2022-11-01,Victoria,Email,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$3975.00,4
2022-10-01,New South Wales,Email,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$2211.00,2
2022-11-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$12030.00,3
2022-10-01,New South Wales,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$19000.00,4
2022-11-01,New South Wales,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$10000.00,7
2022-11-01,New South Wales,Internet,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$32000.00,2
2022-11-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Remote access scams,$1800.00,2
2022-12-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$5900.00,2
2022-10-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$67500.00,5
2022-11-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$11700.00,5
2022-10-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$38099.00,3
2022-11-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$71870.00,3
2022-12-01,Victoria,Mobile apps,65 and over,Male,Attempts to gain your personal information,Remote access scams,$12600.00,2
2022-10-01,Northern Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$10000.00,3
2022-11-01,Northern Territory,Phone call,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$20000.00,2
2022-11-01,Tasmania,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$3890.00,3
2022-11-01,Tasmania,Phone call,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$2500.00,2
2022-11-01,Tasmania,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,$4000.00,2
2022-12-01,Australian Capital Territory,Phone call,35 - 44,Female,Attempts to gain your personal information,Remote access scams,$7250.00,2
2022-10-01,Australian Capital Territory,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,$5000.00,3
2022-11-01,Australian Capital Territory,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,$1500.00,2
2022-11-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Remote access scams,$500.00,3
2022-12-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,$4000.00,4
2022-11-01,New South Wales,Phone call,35 - 44,Male,Buying or selling,Overpayment scams,$350.00,2
2022-10-01,New South Wales,Email,45 - 54,Female,Buying or selling,Overpayment scams,$1600.00,3
2022-11-01,New South Wales,Email,55 - 64,Female,Buying or selling,Overpayment scams,$250.00,2
2022-10-01,New South Wales,Email,Unspecified,Female,Buying or selling,Overpayment scams,$3900.00,3
2022-11-01,New South Wales,Email,65 and over,Female,Buying or selling,Overpayment scams,$1050.00,7
2022-10-01,New South Wales,Text message,25 - 34,Male,Buying or selling,Overpayment scams,$4673.00,4
2022-10-01,New South Wales,Text message,65 and over,Male,Buying or selling,Overpayment scams,$850.00,2
2022-12-01,New South Wales,Social media/Online forums,Unspecified,Male,Buying or selling,Overpayment scams,$890.00,3
2022-10-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$482.00,3
2022-10-01,New South Wales,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$950.00,2
2022-10-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Overpayment scams,$900.00,3
2022-10-01,New South Wales,Social media/Online forums,55 - 64,Female,Buying or selling,Overpayment scams,$1000.00,2
2022-11-01,New South Wales,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$2300.00,10
2022-11-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$1900.00,4
2022-11-01,New South Wales,Social media/Online forums,55 - 64,Female,Buying or selling,Overpayment scams,$700.00,3
2022-11-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Overpayment scams,$1800.00,2
2022-11-01,New South Wales,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$363.00,3
2022-12-01,New South Wales,Social media/Online forums,Unspecified,Female,Buying or selling,Overpayment scams,$2046.00,5
2022-12-01,New South Wales,Social media/Online forums,55 - 64,Female,Buying or selling,Overpayment scams,$2200.00,4
2022-12-01,New South Wales,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$2000.00,4
2022-12-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$500.00,3
2022-12-01,New South Wales,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$1000.00,3
2022-10-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Overpayment scams,$1000.00,2
2022-11-01,New South Wales,Internet,55 - 64,Female,Buying or selling,Overpayment scams,$200.00,2
2022-12-01,New South Wales,Mobile apps,25 - 34,Female,Buying or selling,Overpayment scams,$750.00,2
2022-10-01,Victoria,Internet,35 - 44,Female,Buying or selling,Overpayment scams,$950.00,2
2022-10-01,Victoria,Internet,25 - 34,Female,Buying or selling,Overpayment scams,$49.00,2
2022-12-01,Victoria,Internet,35 - 44,Female,Buying or selling,Overpayment scams,$112.00,3
2022-12-01,Victoria,Internet,25 - 34,Male,Buying or selling,Overpayment scams,$500.00,2
2022-10-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Overpayment scams,$1050.00,2
2022-11-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,Overpayment scams,$1000.00,4
2022-12-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Overpayment scams,$1530.00,3
2022-10-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$980.00,2
2022-10-01,Victoria,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$3000.00,4
2022-11-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$2100.00,7
2022-11-01,Victoria,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$600.00,4
2022-11-01,Victoria,Social media/Online forums,55 - 64,Female,Buying or selling,Overpayment scams,$500.00,2
2022-11-01,Victoria,Social media/Online forums,45 - 54,Female,Buying or selling,Overpayment scams,$500.00,3
2022-12-01,Victoria,Social media/Online forums,55 - 64,Female,Buying or selling,Overpayment scams,$880.00,4
2022-12-01,Victoria,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,$2000.00,2
2022-12-01,Victoria,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$420.00,3
2022-12-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$980.00,3
2022-10-01,Victoria,Text message,Unspecified,Female,Buying or selling,Overpayment scams,$500.00,3
2022-11-01,Victoria,Text message,Unspecified,Female,Buying or selling,Overpayment scams,$6.00,3
2022-10-01,Victoria,Email,35 - 44,Female,Buying or selling,Overpayment scams,$1700.00,6
2022-10-01,Victoria,Email,25 - 34,Female,Buying or selling,Overpayment scams,$9750.00,3
2022-11-01,Victoria,Email,25 - 34,Female,Buying or selling,Overpayment scams,$2000.00,4
2022-12-01,Victoria,Email,45 - 54,Female,Buying or selling,Overpayment scams,$800.00,2
2022-10-01,Victoria,Email,55 - 64,Male,Buying or selling,Overpayment scams,$1000.00,4
2022-10-01,Queensland,Email,Unspecified,Female,Buying or selling,Overpayment scams,$3090.00,2
2022-11-01,Queensland,Text message,35 - 44,Male,Buying or selling,Overpayment scams,$250.00,5
2022-10-01,Queensland,Social media/Online forums,18 - 24,Male,Buying or selling,Overpayment scams,$3120.00,2
2022-12-01,Queensland,Social media/Online forums,Unspecified,Male,Buying or selling,Overpayment scams,$800.00,2
2022-11-01,Queensland,Social media/Online forums,35 - 44,Female,Buying or selling,Overpayment scams,$250.00,4
2022-11-01,Queensland,Social media/Online forums,25 - 34,Female,Buying or selling,Overpayment scams,$1000.00,2
2022-12-01,Queensland,Social media/Online forums,Unspecified,Female,Buying or selling,Overpayment scams,$2300.00,5
