StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2020-03-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Phishing,$228.00,3
2020-04-01,New South Wales,Internet,25 - 34,Male,Attempts to gain your personal information,Phishing,$454.00,2
2020-04-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Phishing,$9.00,2
2020-05-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Phishing,$350.00,4
2020-06-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Phishing,$180.00,2
2020-02-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$86.00,2
2020-04-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$606.00,2
2020-06-01,New South Wales,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Phishing,$285.00,2
2020-06-01,New South Wales,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$23.00,2
2020-04-01,Victoria,Social media/Online forums,Unspecified,Male,Attempts to gain your personal information,Phishing,$1000.00,2
2020-01-01,Victoria,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Phishing,$6000.00,2
2020-01-01,Victoria,Social media/Online forums,Unspecified,Female,Attempts to gain your personal information,Phishing,$790.00,2
2020-03-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Phishing,$24.00,2
2020-01-01,Victoria,Internet,Unspecified,Female,Attempts to gain your personal information,Phishing,$1576.00,5
2020-01-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$891.00,2
2020-04-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Phishing,$400.00,2
2020-05-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Phishing,$807.00,2
2020-05-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Phishing,$160.00,2
2020-04-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$10.00,3
2020-05-01,Victoria,Internet,65 and over,Male,Attempts to gain your personal information,Phishing,$66.00,2
2020-02-01,Queensland,Internet,65 and over,Female,Attempts to gain your personal information,Phishing,$5.00,2
2020-04-01,Queensland,Internet,18 - 24,Male,Attempts to gain your personal information,Phishing,$42.00,2
2020-05-01,Outside of Australia,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Phishing,$366.00,2
2020-04-01,Outside of Australia,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Phishing,$60.00,3
2020-06-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Attempts to gain your personal information,Phishing,$1331.00,2
2020-05-01,Outside of Australia,Internet,25 - 34,Male,Attempts to gain your personal information,Phishing,$1461.00,4
2020-01-01,Outside of Australia,Internet,Unspecified,Male,Attempts to gain your personal information,Phishing,$500.00,2
2020-02-01,Australian Capital Territory,Social media/Online forums,Under 18,Male,Attempts to gain your personal information,Phishing,$600.00,2
2020-03-01,New South Wales,In person,55 - 64,Female,Attempts to gain your personal information,Identity theft,$500.00,3
2020-05-01,Victoria,Mail,25 - 34,Female,Attempts to gain your personal information,Identity theft,$189.00,2
2020-04-01,New South Wales,Mail,45 - 54,Male,Attempts to gain your personal information,Identity theft,$13350.00,3
2020-05-01,New South Wales,Mail,25 - 34,Male,Attempts to gain your personal information,Identity theft,$6000.00,2
2020-02-01,New South Wales,Mobile apps,18 - 24,Female,Attempts to gain your personal information,Identity theft,$2357.00,2
2020-02-01,Queensland,Social media/Online forums,35 - 44,Male,Attempts to gain your personal information,Identity theft,$9390.00,3
2020-04-01,Queensland,Social media/Online forums,25 - 34,Male,Attempts to gain your personal information,Identity theft,$1600.00,2
2020-04-01,South Australia,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$1200.00,2
2020-06-01,South Australia,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Identity theft,$100.00,2
2020-04-01,Victoria,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Identity theft,$300.00,2
2020-05-01,Victoria,Social media/Online forums,25 - 34,Female,Attempts to gain your personal information,Identity theft,$8000.00,2
2020-04-01,New South Wales,Social media/Online forums,25 - 34,Male,Attempts to gain your personal information,Identity theft,$400.00,4
2020-04-01,New South Wales,Social media/Online forums,65 and over,Female,Attempts to gain your personal information,Identity theft,$975.00,2
2020-05-01,New South Wales,Social media/Online forums,65 and over,Female,Attempts to gain your personal information,Identity theft,$2500.00,4
2020-05-01,New South Wales,Social media/Online forums,18 - 24,Female,Attempts to gain your personal information,Identity theft,$478.00,2
2020-02-01,New South Wales,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$20000.00,2
2020-05-01,New South Wales,Social media/Online forums,35 - 44,Female,Attempts to gain your personal information,Identity theft,$6000.00,2
2020-05-01,Victoria,Internet,Unspecified,Male,Attempts to gain your personal information,Identity theft,$12.00,2
2020-04-01,Victoria,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$19289.00,5
2020-03-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$65.00,3
2020-06-01,Victoria,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$1662.00,4
2020-01-01,Queensland,Internet,Unspecified,Male,Attempts to gain your personal information,Identity theft,$260.00,3
2020-01-01,Queensland,Internet,55 - 64,Male,Attempts to gain your personal information,Identity theft,$33.00,4
2020-04-01,Queensland,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$270.00,2
2020-06-01,Queensland,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,$160.00,2
2020-01-01,Queensland,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$1200.00,2
2020-05-01,Queensland,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$35.00,2
2020-05-01,Queensland,Internet,55 - 64,Female,Attempts to gain your personal information,Identity theft,$164.00,2
2020-01-01,Queensland,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$216.00,2
2020-05-01,South Australia,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$3.00,2
2020-05-01,Outside of Australia,Internet,45 - 54,Male,Attempts to gain your personal information,Identity theft,$160.00,2
2020-04-01,New South Wales,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,$9000.00,3
2020-03-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Identity theft,$99.00,2
2020-04-01,New South Wales,Internet,55 - 64,Female,Attempts to gain your personal information,Identity theft,$2100.00,4
2020-01-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$619.00,2
2020-06-01,New South Wales,Internet,35 - 44,Female,Attempts to gain your personal information,Identity theft,$320.00,2
2020-01-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$132.00,2
2020-02-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$82.00,3
2020-03-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$165.00,3
2020-04-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$710.00,7
2020-06-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Identity theft,$508.00,3
2020-04-01,New South Wales,Internet,25 - 34,Female,Attempts to gain your personal information,Identity theft,$160.00,2
2020-04-01,New South Wales,Internet,45 - 54,Female,Attempts to gain your personal information,Identity theft,$69.00,2
2020-04-01,South Australia,Email,45 - 54,Female,Attempts to gain your personal information,Identity theft,$1000.00,2
2020-05-01,South Australia,Email,35 - 44,Female,Attempts to gain your personal information,Identity theft,$25071.00,2
2020-01-01,Australian Capital Territory,Email,45 - 54,Female,Attempts to gain your personal information,Identity theft,$1358.00,2
2020-04-01,Australian Capital Territory,Email,25 - 34,Male,Attempts to gain your personal information,Identity theft,$1000.00,2
2020-04-01,Australian Capital Territory,Email,55 - 64,Male,Attempts to gain your personal information,Identity theft,$693.00,2
2020-01-01,Western Australia,Email,25 - 34,Male,Attempts to gain your personal information,Identity theft,$4997.00,3
2020-06-01,Western Australia,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$1599.00,3
2020-01-01,Queensland,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$1000.00,3
2020-03-01,Queensland,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,$6800.00,5
2020-03-01,Queensland,Email,18 - 24,Female,Attempts to gain your personal information,Identity theft,$52.00,2
2020-03-01,Queensland,Email,25 - 34,Female,Attempts to gain your personal information,Identity theft,$8000.00,7
2020-02-01,New South Wales,Email,18 - 24,Female,Attempts to gain your personal information,Identity theft,$1000.00,3
2020-04-01,New South Wales,Email,18 - 24,Female,Attempts to gain your personal information,Identity theft,$500.00,3
2020-03-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,$300.00,3
2020-04-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,$700.00,5
2020-03-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,$68.00,3
2020-02-01,Queensland,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,$36059.00,5
2020-06-01,Queensland,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,$300.00,3
2020-03-01,Victoria,Email,18 - 24,Male,Attempts to gain your personal information,Hacking,$3000.00,2
2020-04-01,Victoria,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,$2000.00,18
2020-05-01,Victoria,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,$3000.00,6
2020-03-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Hacking,$1500.00,2
2020-04-01,Victoria,Internet,35 - 44,Female,Attempts to gain your personal information,Hacking,$758.00,3
2020-05-01,Victoria,Internet,45 - 54,Female,Attempts to gain your personal information,Hacking,$13000.00,2
2020-06-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Hacking,$3000.00,2
2020-04-01,Queensland,Social media/Online forums,Unspecified,Female,Attempts to gain your personal information,Hacking,$300.00,2
2020-04-01,Queensland,Internet,25 - 34,Male,Attempts to gain your personal information,Hacking,$70.00,2
2020-01-01,Queensland,Internet,Unspecified,Female,Attempts to gain your personal information,Hacking,$10205.00,3
2020-03-01,Queensland,Internet,25 - 34,Female,Attempts to gain your personal information,Hacking,$1600.00,3
2020-03-01,Queensland,Internet,Unspecified,Female,Attempts to gain your personal information,Hacking,$29.00,2
2020-06-01,Queensland,Internet,45 - 54,Female,Attempts to gain your personal information,Hacking,$450.00,2
2020-01-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Hacking,$6807.00,4
2020-05-01,Queensland,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,$250.00,2
2020-06-01,Queensland,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,$728.00,4
2020-05-01,Queensland,Email,25 - 34,Female,Attempts to gain your personal information,Hacking,$122.00,5
2020-03-01,Queensland,Email,18 - 24,Male,Attempts to gain your personal information,Hacking,$369.00,3
2020-04-01,Western Australia,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,$150.00,10
2020-04-01,Western Australia,Email,Unspecified,Male,Attempts to gain your personal information,Hacking,$2000.00,12
2020-04-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Hacking,$250.00,2
2020-02-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,$100000.00,2
2020-06-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,$4999.00,2
2020-06-01,Outside of Australia,Mobile apps,Unspecified,Female,Attempts to gain your personal information,Hacking,$750.00,2
2020-05-01,Outside of Australia,Email,55 - 64,Male,Attempts to gain your personal information,Hacking,$2500.00,2
2020-05-01,Outside of Australia,Internet,18 - 24,Male,Attempts to gain your personal information,Hacking,$1000.00,2
2020-06-01,New South Wales,In person,18 - 24,Female,Attempts to gain your personal information,Hacking,$9000.00,2
2020-03-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Hacking,$74.00,2
2020-04-01,New South Wales,Mobile apps,25 - 34,Female,Attempts to gain your personal information,Hacking,$3860.00,3
2020-06-01,New South Wales,Social media/Online forums,45 - 54,Female,Attempts to gain your personal information,Hacking,$1200.00,2
2020-02-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Hacking,$900.00,2
2020-02-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Hacking,$15.00,2
2020-03-01,New South Wales,Internet,Unspecified,Male,Attempts to gain your personal information,Hacking,$279.00,2
2020-04-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Hacking,$600.00,3
2020-04-01,New South Wales,Email,25 - 34,Male,Attempts to gain your personal information,Hacking,$1300.00,11
2020-01-01,Outside of Australia,Email,25 - 34,Male,Attempts to gain your personal information,Remote access scams,$400.00,2
2020-03-01,South Australia,Email,65 and over,Male,Attempts to gain your personal information,Remote access scams,$3500.00,2
2020-04-01,Victoria,Email,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$2000.00,4
2020-04-01,New South Wales,Email,45 - 54,Female,Attempts to gain your personal information,Remote access scams,$2000.00,8
2020-01-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$299.00,2
2020-02-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$89.00,3
2020-03-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$5849.00,3
2020-04-01,New South Wales,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$699.00,4
2020-02-01,New South Wales,Internet,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$326.00,5
2020-04-01,New South Wales,Internet,35 - 44,Male,Attempts to gain your personal information,Remote access scams,$9200.00,2
2020-06-01,New South Wales,Internet,Unspecified,Female,Attempts to gain your personal information,Remote access scams,$298.00,2
2020-02-01,Victoria,Internet,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$10000.00,2
2020-03-01,Victoria,Internet,65 and over,Female,Attempts to gain your personal information,Remote access scams,$2045.00,3
2020-06-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Remote access scams,$3.00,2
2020-04-01,Queensland,Internet,Unspecified,Male,Attempts to gain your personal information,Remote access scams,$1100.00,3
2020-01-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$559.00,2
2020-04-01,Queensland,Internet,65 and over,Male,Attempts to gain your personal information,Remote access scams,$340.00,2
2020-02-01,Western Australia,Mobile apps,45 - 54,Male,Attempts to gain your personal information,Remote access scams,$650.00,2
2020-06-01,South Australia,Mobile apps,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$445.00,2
2020-03-01,Victoria,In person,65 and over,Female,Attempts to gain your personal information,Remote access scams,$21509.00,2
2020-01-01,Outside of Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,$196.00,2
2020-02-01,Tasmania,Phone call,Unspecified,Female,Attempts to gain your personal information,Remote access scams,$2500.00,3
2020-06-01,Australian Capital Territory,Phone call,55 - 64,Female,Attempts to gain your personal information,Remote access scams,$10000.00,3
2020-06-01,Australian Capital Territory,Phone call,Unspecified,Female,Attempts to gain your personal information,Remote access scams,$927.00,2
2020-02-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$1460.00,2
2020-05-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,$15000.00,2
2020-03-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,$9798.00,2
2020-04-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Remote access scams,$4000.00,2
2020-06-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Remote access scams,$1600.00,3
2020-04-01,New South Wales,Email,18 - 24,Female,Buying or selling,Overpayment scams,$2000.00,5
2020-05-01,New South Wales,Email,25 - 34,Female,Buying or selling,Overpayment scams,$2800.00,2
2020-01-01,New South Wales,Email,Unspecified,Female,Buying or selling,Overpayment scams,$2000.00,6
2020-02-01,New South Wales,Email,55 - 64,Male,Buying or selling,Overpayment scams,$169.00,2
2020-03-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,$30.00,2
2020-05-01,New South Wales,Email,25 - 34,Male,Buying or selling,Overpayment scams,$27.00,2
2020-05-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,$1300.00,2
2020-06-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,$2000.00,2
2020-06-01,New South Wales,Text message,18 - 24,Male,Buying or selling,Overpayment scams,$2950.00,3
2020-02-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Overpayment scams,$450.00,2
2020-02-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Overpayment scams,$274.00,2
2020-06-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Overpayment scams,$299.00,2
2020-06-01,Victoria,In person,65 and over,Male,Buying or selling,Overpayment scams,$1500.00,2
2020-06-01,Victoria,Internet,25 - 34,Male,Buying or selling,Overpayment scams,$328.00,3
2020-02-01,Victoria,Email,25 - 34,Female,Buying or selling,Overpayment scams,$60.00,2
2020-04-01,Victoria,Email,Under 18,Female,Buying or selling,Overpayment scams,$600.00,2
2020-05-01,Victoria,Email,18 - 24,Female,Buying or selling,Overpayment scams,$374.00,2
2020-04-01,Victoria,Email,35 - 44,Male,Buying or selling,Overpayment scams,$1246.00,3
2020-01-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Overpayment scams,$500.00,2
2020-02-01,Victoria,Phone call,55 - 64,Female,Buying or selling,Overpayment scams,$2.00,2
2020-03-01,Victoria,Phone call,65 and over,Female,Buying or selling,Overpayment scams,$9650.00,2
2020-06-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Overpayment scams,$2000.00,2
2020-02-01,Victoria,Phone call,65 and over,Male,Buying or selling,Overpayment scams,$4000.00,2
2020-05-01,Queensland,Email,Unspecified,Male,Buying or selling,Overpayment scams,$834.00,4
2020-05-01,Queensland,Email,65 and over,Male,Buying or selling,Overpayment scams,$4250.00,3
2020-06-01,Queensland,Phone call,45 - 54,Male,Buying or selling,Overpayment scams,$12830.00,2
2020-01-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,Overpayment scams,$1400.00,2
2020-02-01,Western Australia,Phone call,55 - 64,Male,Buying or selling,Overpayment scams,$928.00,2
2020-04-01,South Australia,Email,35 - 44,Male,Buying or selling,Overpayment scams,$159.00,2
2020-06-01,South Australia,Phone call,55 - 64,Male,Buying or selling,Overpayment scams,$690.00,2
2020-04-01,Outside of Australia,Text message,18 - 24,Female,Buying or selling,Overpayment scams,$1000.00,2
2020-04-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Overpayment scams,$1415.00,2
2020-04-01,Tasmania,Social media/Online forums,18 - 24,Male,Buying or selling,Overpayment scams,$81.00,2
2020-01-01,Outside of Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Mobile premium services,$230.00,2
2020-02-01,New South Wales,Mobile apps,25 - 34,Female,Buying or selling,Mobile premium services,$1600.00,3
2020-04-01,Queensland,Text message,18 - 24,Female,Buying or selling,Mobile premium services,$700.00,2
2020-01-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,$750.00,2
2020-02-01,Queensland,Phone call,65 and over,Male,Buying or selling,Mobile premium services,$780.00,2
2020-05-01,Queensland,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,$3.00,3
2020-06-01,Queensland,Phone call,55 - 64,Female,Buying or selling,Mobile premium services,$3500.00,2
2020-02-01,Queensland,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,$5.00,2
2020-04-01,Queensland,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,$170.00,8
2020-02-01,Victoria,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,$98.00,3
2020-06-01,Victoria,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,$20.00,2
2020-04-01,Victoria,Phone call,18 - 24,Female,Buying or selling,Mobile premium services,$5000.00,2
2020-06-01,Victoria,Phone call,45 - 54,Female,Buying or selling,Mobile premium services,$1.00,2
2020-05-01,New South Wales,Phone call,65 and over,Male,Buying or selling,Mobile premium services,$24.00,5
2020-03-01,New South Wales,Email,45 - 54,Female,Buying or selling,Health and medical products,$331.00,3
2020-05-01,New South Wales,Email,55 - 64,Female,Buying or selling,Health and medical products,$108.00,2
2020-04-01,Victoria,Email,35 - 44,Female,Buying or selling,Health and medical products,$145.00,2
2020-05-01,South Australia,Email,45 - 54,Female,Buying or selling,Health and medical products,$60.00,2
2020-03-01,Outside of Australia,Email,35 - 44,Male,Buying or selling,Health and medical products,$378.00,3
2020-04-01,Queensland,Email,Unspecified,Female,Buying or selling,Health and medical products,$95.00,2
2020-03-01,Victoria,Email,Unspecified,Male,Buying or selling,Health and medical products,$312.00,2
2020-01-01,Western Australia,Email,Unspecified,Female,Buying or selling,Health and medical products,$297.00,3
2020-04-01,Western Australia,Email,Unspecified,Female,Buying or selling,Health and medical products,$444.00,3
2020-06-01,Victoria,Email,65 and over,Female,Buying or selling,Health and medical products,$358.00,2
2020-03-01,Western Australia,Email,65 and over,Female,Buying or selling,Health and medical products,$150.00,3
2020-02-01,Queensland,Email,65 and over,Female,Buying or selling,Health and medical products,$104.00,2
2020-02-01,New South Wales,Text message,Unspecified,Female,Buying or selling,Health and medical products,$3500.00,2
2020-02-01,Outside of Australia,Internet,45 - 54,Male,Buying or selling,Health and medical products,$500.00,2
2020-03-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Health and medical products,$90.00,2
2020-04-01,Western Australia,Internet,25 - 34,Female,Buying or selling,Health and medical products,$189.00,2
2020-04-01,Australian Capital Territory,Internet,Unspecified,Male,Buying or selling,Health and medical products,$100.00,2
2020-04-01,Victoria,Internet,35 - 44,Female,Buying or selling,Health and medical products,$200.00,3
2020-04-01,Victoria,Internet,35 - 44,Male,Buying or selling,Health and medical products,$529.00,5
2020-06-01,Victoria,Internet,45 - 54,Female,Buying or selling,Health and medical products,$379.00,2
2020-03-01,Queensland,Internet,Unspecified,Female,Buying or selling,Health and medical products,$48.00,2
2020-04-01,Queensland,Internet,55 - 64,Male,Buying or selling,Health and medical products,$165.00,2
2020-04-01,Queensland,Internet,Unspecified,Male,Buying or selling,Health and medical products,$240.00,2
2020-05-01,Queensland,Internet,65 and over,Female,Buying or selling,Health and medical products,$373.00,2
2020-04-01,New South Wales,Internet,55 - 64,Male,Buying or selling,Health and medical products,$328.00,3
2020-04-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Health and medical products,$953.00,3
2020-05-01,New South Wales,Internet,25 - 34,Male,Buying or selling,Health and medical products,$1250.00,3
2020-01-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Health and medical products,$280.00,2
2020-06-01,New South Wales,Internet,65 and over,Female,Buying or selling,Health and medical products,$548.00,3
2020-03-01,New South Wales,Social media/Online forums,25 - 34,Female,Buying or selling,Health and medical products,$128.00,4
2020-03-01,New South Wales,Social media/Online forums,Unspecified,Female,Buying or selling,Health and medical products,$300.00,2
2020-05-01,New South Wales,Social media/Online forums,65 and over,Female,Buying or selling,Health and medical products,$518.00,3
2020-06-01,Queensland,Social media/Online forums,55 - 64,Female,Buying or selling,Health and medical products,$401.00,2
2020-04-01,South Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Health and medical products,$155.00,2
2020-03-01,New South Wales,In person,Unspecified,Female,Buying or selling,Health and medical products,$500.00,2
2020-01-01,Queensland,Email,Unspecified,Female,Buying or selling,Psychic and clairvoyant,$19.00,2
2020-05-01,Outside of Australia,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,$3000.00,2
2020-01-01,Outside of Australia,Internet,Unspecified,Male,Buying or selling,Classified scams,$300.00,2
2020-02-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Classified scams,$1056.00,4
2020-04-01,Outside of Australia,Mobile apps,18 - 24,Male,Buying or selling,Classified scams,$96.00,2
2020-05-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Classified scams,$35.00,2
2020-03-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Classified scams,$170.00,4
2020-05-01,Outside of Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$750.00,3
2020-06-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$135.00,2
2020-06-01,Tasmania,Phone call,65 and over,Male,Buying or selling,Classified scams,$399.00,2
2020-02-01,Tasmania,Text message,25 - 34,Female,Buying or selling,Classified scams,$250.00,2
2020-05-01,Tasmania,Text message,25 - 34,Male,Buying or selling,Classified scams,$150.00,2
2020-02-01,South Australia,Internet,55 - 64,Male,Buying or selling,Classified scams,$36500.00,2
2020-01-01,South Australia,Text message,25 - 34,Male,Buying or selling,Classified scams,$180.00,2
2020-02-01,South Australia,Text message,25 - 34,Male,Buying or selling,Classified scams,$300.00,3
2020-03-01,South Australia,Text message,45 - 54,Male,Buying or selling,Classified scams,$350.00,2
