StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2024-09-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$0.00,7
2024-10-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$322.34,11
2024-11-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$0.00,16
2024-12-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$0.00,10
2024-07-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$3973.75,22
2024-08-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$0.00,16
2024-09-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$0.00,18
2024-10-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$29185.75,8
2024-11-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$5118.00,10
2024-12-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$23960.00,7
2024-07-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$901.87,54
2024-08-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$0.00,23
2024-09-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$0.00,13
2024-10-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$1070.73,16
2024-11-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$0.00,15
2024-12-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$0.00,10
2024-07-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$0.00,37
2024-08-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$14300.00,33
2024-09-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$0.00,22
2024-10-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$11708.95,25
2024-11-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$2.99,10
2024-12-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$60.00,21
2024-07-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$4785.00,46
2024-08-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$0.00,38
2024-09-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$0.00,32
2024-10-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$0.00,24
2024-11-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$0.00,33
2024-12-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$185.49,17
2024-09-01,New South Wales,Email,65 and over,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-07-01,Tasmania,Email,Unspecified,Male,Buying or selling,False billing,$0.00,5
2024-07-01,Tasmania,Email,Unspecified,Female,Buying or selling,False billing,$1100.87,10
2024-07-01,Northern Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,1
2024-07-01,Outside of Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,1
2024-07-01,Northern Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-08-01,Tasmania,Email,Unspecified,Female,Buying or selling,False billing,$0.00,9
2024-08-01,Tasmania,Email,Unspecified,Male,Buying or selling,False billing,$0.00,4
2024-09-01,Tasmania,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-09-01,Tasmania,Email,Unspecified,Female,Buying or selling,False billing,$0.00,4
2024-09-01,Outside of Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-09-01,Tasmania,Email,Unspecified,Male,Buying or selling,False billing,$7975.00,2
2024-10-01,Tasmania,Email,Unspecified,Female,Buying or selling,False billing,$0.00,3
2024-10-01,Tasmania,Email,Unspecified,Male,Buying or selling,False billing,$0.00,3
2024-10-01,Outside of Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,1
2024-11-01,Outside of Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-11-01,Northern Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-11-01,Tasmania,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-12-01,Tasmania,Email,Unspecified,Female,Buying or selling,False billing,$0.00,3
2024-12-01,Northern Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,1
2024-12-01,Tasmania,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,2
2024-12-01,Outside of Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-07-01,Australian Capital Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,4
2024-07-01,Australian Capital Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,3
2024-08-01,Australian Capital Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,2
2024-08-01,Australian Capital Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-09-01,Australian Capital Territory,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-10-01,Australian Capital Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,1
2024-11-01,Australian Capital Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,2
2024-11-01,Australian Capital Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,2
2024-12-01,Australian Capital Territory,Email,Unspecified,Male,Buying or selling,False billing,$0.00,4
2024-12-01,Australian Capital Territory,Email,Unspecified,Female,Buying or selling,False billing,$0.00,4
2024-07-01,South Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-08-01,South Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-07-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$2898.50,12
2024-08-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$24.99,14
2024-09-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,7
2024-10-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$1560.00,9
2024-11-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,3
2024-12-01,South Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,2
2024-07-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,9
2024-08-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,6
2024-09-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$17260.00,8
2024-10-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,7
2024-11-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,6
2024-12-01,South Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,3
2024-07-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$1000.00,6
2024-08-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,12
2024-09-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,7
2024-10-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,7
2024-11-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$400.00,4
2024-12-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,$0.00,3
2024-08-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-07-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,15
2024-08-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,6
2024-09-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$2460.00,8
2024-10-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$95000.00,6
2024-11-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$0.00,10
2024-12-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,$1079.00,7
2024-07-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,49
2024-08-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,52
2024-09-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,49
2024-10-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,23
2024-11-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$5.00,21
2024-12-01,Unspecified,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,19
2024-07-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$234707.00,30
2024-08-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$9186.29,22
2024-09-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$1297.50,17
2024-10-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$0.00,10
2024-11-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$720.99,14
2024-12-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$39.98,9
2024-07-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,5
2024-08-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-09-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-10-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-12-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-07-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$5900.00,43
2024-08-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$3752.00,20
2024-09-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$24229.00,19
2024-10-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$14525.00,22
2024-11-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$15573.00,10
2024-12-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$26000.00,13
2024-07-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$777.85,33
2024-08-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$1419.50,23
2024-09-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$0.00,28
2024-10-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$224000.00,19
2024-11-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$0.00,12
2024-12-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$34010.74,8
2024-07-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,4
2024-08-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,3
2024-09-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,3
2024-10-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,5
2024-11-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,2
2024-07-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$0.00,30
2024-08-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$2129.00,24
2024-09-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$0.00,24
2024-10-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$14209.95,20
2024-11-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$44.95,9
2024-12-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$99.00,13
2024-07-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$101687.37,29
2024-08-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$247.20,28
2024-09-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$104.00,29
2024-10-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$360000.00,17
2024-11-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$92120.24,28
2024-12-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$9.99,22
2024-07-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$27500.00,5
2024-08-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,4
2024-09-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$97570.00,3
2024-11-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-12-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,2
2024-07-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$4140.47,51
2024-08-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$14831.60,35
2024-09-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$31672.00,36
2024-10-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$263.64,28
2024-11-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$0.00,31
2024-12-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$0.00,14
2024-07-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$0.00,28
2024-08-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$150000.00,17
2024-09-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$450.00,17
2024-10-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$450.00,15
2024-11-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$21566.64,17
2024-12-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$481.67,13
2024-07-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$0.00,31
2024-08-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$36432.00,12
2024-09-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$1935.00,14
2024-10-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$0.00,12
2024-11-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$0.00,13
2024-12-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$591.06,9
2024-07-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$637.78,16
2024-08-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$0.00,16
2024-09-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-10-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$0.00,6
2024-11-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$13542.05,12
2024-12-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-07-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$0.00,33
2024-08-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$0.00,23
2024-09-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$0.00,17
2024-10-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$2804.99,17
2024-11-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$0.00,12
2024-12-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$12617.65,6
2024-07-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$74.00,20
2024-08-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$30300.00,17
2024-09-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$4460.00,12
2024-10-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$0.00,12
2024-11-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-12-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-07-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$0.00,20
2024-08-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$2250.00,10
2024-09-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$799.98,14
2024-10-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$0.00,10
2024-11-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$0.00,6
2024-12-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$563.97,8
2024-07-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$14570.98,14
2024-08-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-09-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,10
2024-10-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$4298.25,6
2024-11-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$2000.00,6
2024-12-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,3
2024-07-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,16
2024-08-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$8984.58,10
2024-09-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,13
2024-10-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,4
2024-11-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,7
2024-12-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,5
2024-07-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,9
2024-07-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,3
2024-08-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,6
2024-08-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$2063.00,3
2024-09-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$6200.00,6
2024-09-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,5
2024-10-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-10-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,4
2024-11-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$304.04,4
2024-11-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$0.00,5
2024-12-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$7426.80,8
2024-12-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,2
2024-07-01,Australian Capital Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,4
2024-07-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-07-01,Northern Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-07-01,Northern Territory,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-07-01,Australian Capital Territory,Email,55 - 64,Male,Buying or selling,False billing,$0.00,5
2024-07-01,Tasmania,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-07-01,Outside of Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,2
2024-07-01,Tasmania,Email,55 - 64,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$0.00,1
2024-08-01,Outside of Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,2
2024-08-01,Northern Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,2
2024-08-01,Tasmania,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-08-01,Australian Capital Territory,Email,55 - 64,Male,Buying or selling,False billing,$0.00,2
2024-08-01,Australian Capital Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-08-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-09-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-09-01,Australian Capital Territory,Email,55 - 64,Male,Buying or selling,False billing,$0.00,2
2024-09-01,Northern Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,2
2024-09-01,Northern Territory,Email,55 - 64,Male,Buying or selling,False billing,$2860.00,2
2024-10-01,Australian Capital Territory,Email,55 - 64,Male,Buying or selling,False billing,$55150.00,4
2024-10-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-11-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-11-01,Australian Capital Territory,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-12-01,Australian Capital Territory,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-12-01,Tasmania,Email,55 - 64,Female,Buying or selling,False billing,$0.00,1
2024-12-01,Outside of Australia,Email,55 - 64,Male,Buying or selling,False billing,$0.00,1
2024-07-01,South Australia,Email,45 - 54,Male,Buying or selling,False billing,$0.00,3
2024-07-01,Tasmania,Email,45 - 54,Male,Buying or selling,False billing,$0.00,1
2024-07-01,Australian Capital Territory,Email,45 - 54,Female,Buying or selling,False billing,$0.00,7
2024-07-01,Northern Territory,Email,45 - 54,Male,Buying or selling,False billing,$0.00,1
2024-07-01,Australian Capital Territory,Email,45 - 54,Male,Buying or selling,False billing,$2500.00,2
2024-07-01,Tasmania,Email,45 - 54,Female,Buying or selling,False billing,$0.00,2
2024-07-01,Outside of Australia,Email,45 - 54,Male,Buying or selling,False billing,$0.00,1
2024-08-01,South Australia,Email,45 - 54,Male,Buying or selling,False billing,$0.00,4
2024-08-01,Australian Capital Territory,Email,45 - 54,Female,Buying or selling,False billing,$0.00,1
2024-08-01,Tasmania,Email,45 - 54,Female,Buying or selling,False billing,$1700.00,3
2024-08-01,Northern Territory,Email,45 - 54,Female,Buying or selling,False billing,$0.00,1
2024-09-01,South Australia,Email,45 - 54,Male,Buying or selling,False billing,$0.00,7
2024-09-01,Tasmania,Email,45 - 54,Female,Buying or selling,False billing,$0.00,2
2024-09-01,Australian Capital Territory,Email,45 - 54,Female,Buying or selling,False billing,$0.00,2
2024-09-01,South Australia,Email,45 - 54,Female,Buying or selling,False billing,$0.00,1
2024-09-01,Tasmania,Email,45 - 54,Male,Buying or selling,False billing,$0.00,1
